time,iter,used,max_ci,vp_mean,vm_mean,T_global,extra_global
1759433404.533,5900,15896,2.7528323836221777,656.2792932746979,639.471269340372,48782368.454994395,48766473
1759433406.751,5950,15996,2.7420667932540868,654.384788054887,640.1764024178866,48799745.61635635,48783750
1759433408.977,6000,16096,2.728276360037036,653.1194845894433,641.8499674280706,48911727.72835159,48895632
1759433411.218,6050,16196,2.7180060416746668,650.0436299785874,641.2548536611654,48827074.85008841,48810879
1759433413.475,6100,16296,2.7081109575640325,650.2379115768211,640.562208093827,48848262.75763467,48831967
1759433415.729,6150,16396,2.6933728307361204,652.5710153043299,640.2237429108874,48987773.043906674,48971378
1759433417.978,6200,16496,2.689424958467296,653.8892363692262,642.7203174720887,49022226.77863188,49005731
1759433420.255,6250,16596,2.6813867867418595,653.871736374812,642.0518449688302,49133941.11010568,49117346
1759435643.690,50000,104095,1.4449345318200613,1617.930222495559,1616.5092328563985,117089705.18773484,116985611
1759437792.857,100000,204088,1.0181688127193416,1613.5040153088084,1610.4335734912954,116654480.99183962,116450393
1759439941.762,150000,304084,0.8291913858872129,1614.4038917898215,1598.1625532605074,116268422.63222887,115964339
1759442091.643,200000,404082,0.7179721851260225,1613.8959527375905,1602.1438248007116,116191597.77361566,115787516
1759444233.693,250000,504081,0.6427511615596774,1613.8610336183046,1603.4675665636396,116249744.7608235,115745664
1759446373.393,300000,604079,0.5861469302675584,1612.3097100177952,1603.8140703996803,116160626.93832663,115556548
1759448515.000,350000,704075,0.5427240633137218,1614.104348084137,1605.146222875497,116324637.91331619,115620563
1759450660.499,400000,804070,0.5074214799478011,1613.8481108043527,1604.5431380717837,116266088.81617485,115462019
1759452801.978,450000,904065,0.47907203649256536,1614.9961671153037,1606.16676861335,116358951.47095916,115454887
1759454954.054,500000,1004063,0.45454922150519955,1617.017748947721,1607.3667217600862,116471566.89995115,115467504
1759457099.702,550000,1104059,0.4336057076815488,1617.584036319155,1606.6283999577217,116514840.94269842,115410782
1759459248.120,600000,1204058,0.4153721446886224,1617.902899449376,1607.322818220122,116535022.94481404,115330965
1759461396.259,650000,1304053,0.3986861504962354,1617.7027422269448,1609.0147787192527,116469007.91042788,115164955
1759463543.976,700000,1404051,0.38415861733208523,1616.8788398521208,1610.4986542210954,116536911.46021101,115132861
1759465694.008,750000,1504047,0.37114362657905053,1616.630269185801,1610.3944987945324,116528788.83373833,115024742
1759467847.633,800000,1604045,0.359206206499537,1615.6345503284751,1610.6900832829388,116498494.02626622,114894450
1759469996.095,850000,1704043,0.34850507904953537,1614.4425302571924,1611.7130283482102,116526022.48604569,114821980
1759472143.008,900000,1804038,0.3386334693740841,1614.717718904462,1612.75132052555,116530221.84077893,114726184
1759474288.959,950000,1904034,0.3294251009619832,1613.8961534885088,1612.9846998262306,116431707.2812359,114527674
1759476429.517,1000000,2004032,0.3212439819288252,1613.9285230973933,1612.8461959723004,116449534.02750698,114445503
