seed,layer,task,neuron_idx,shapley_value
32,features.7,cls,3,0.0
32,features.7,cls,4,0.0
32,features.7,cls,5,0.0
32,features.7,cls,6,0.0
32,features.7,cls,7,0.0
32,features.7,cls,8,0.0
32,features.7,cls,9,0.0
32,features.7,cls,10,0.0
32,features.7,cls,11,0.0
32,features.7,cls,12,0.0
32,features.7,cls,13,0.0
32,features.7,cls,14,0.0
32,features.7,cls,15,0.0
32,features.7,cls,16,0.0
32,features.7,cls,17,0.0
32,features.7,cls,18,0.0
32,features.7,cls,19,0.0
32,features.7,cls,20,0.0
32,features.7,cls,21,0.0
32,features.7,cls,22,0.0
32,features.7,cls,23,0.0
32,features.7,cls,24,0.0
32,features.7,cls,25,0.0
32,features.7,cls,26,0.0
32,features.7,cls,27,0.0
32,features.7,cls,28,0.0
32,features.7,cls,29,0.0
32,features.7,cls,30,0.0
32,features.7,cls,31,0.0
32,features.7,cls,32,0.0
32,features.7,cls,33,0.0
32,features.7,cls,34,0.0
32,features.7,cls,35,0.0
32,features.7,cls,36,0.0
32,features.7,cls,37,0.0
32,features.7,cls,38,0.0
32,features.7,cls,39,0.0
32,features.7,cls,40,0.0
32,features.7,cls,41,0.0
32,features.7,cls,42,0.0
32,features.7,cls,43,0.0
32,features.7,cls,44,0.0
32,features.7,cls,45,0.0
32,features.7,cls,46,0.0
32,features.7,cls,47,0.0
32,features.7,cls,48,0.0
32,features.7,cls,49,0.0
32,features.7,cls,50,0.0
32,features.7,cls,51,0.0
32,features.7,cls,52,0.0
32,features.7,cls,53,0.0
32,features.7,cls,54,0.0
32,features.7,cls,55,0.0
32,features.7,cls,56,0.0
32,features.7,cls,57,0.0
32,features.7,cls,58,0.0
32,features.7,cls,59,0.0
32,features.7,cls,60,0.0
32,features.7,cls,61,0.0
32,features.7,cls,62,0.0
32,features.7,cls,63,0.0
32,features.10,cls,0,-0.006513333333333327
32,features.10,cls,1,0.03330666666666665
32,features.10,cls,2,-0.025199999999999972
32,features.10,cls,3,-0.010573333333333311
32,features.10,cls,4,-0.0007999999999999969
32,features.10,cls,5,-0.07558999999999998
32,features.10,cls,6,-0.017063333333333326
32,features.10,cls,7,0.005690000000000013
32,features.10,cls,8,0.030883333333333315
32,features.10,cls,9,-0.052846666666666674
32,features.10,cls,10,0.01382333333333332
32,features.10,cls,11,0.01708
32,features.10,cls,12,0.002463333333333318
32,features.10,cls,13,0.031720000000000005
32,features.10,cls,14,0.027633333333333364
32,features.10,cls,15,0.04716333333333337
32,features.10,cls,16,-3.9999999999993213e-05
32,features.10,cls,17,-0.03898666666666666
32,features.10,cls,18,-0.01951
32,features.10,cls,19,-0.031683333333333334
32,features.10,cls,20,-0.04553666666666663
32,features.10,cls,21,-0.06505999999999995
32,features.10,cls,22,0.05692333333333331
32,features.10,cls,23,-0.0016400000000000232
32,features.10,cls,24,0.017923333333333322
32,features.10,cls,25,0.019513333333333306
32,features.10,cls,26,0.03412666666666673
32,features.10,cls,27,-0.007346666666666659
32,features.10,cls,28,-0.0008266666666666477
32,features.10,cls,29,0.009750000000000023
32,features.10,cls,30,0.025219999999999996
32,features.10,cls,31,-0.11054666666666658
32,features.10,cls,32,0.004106666666666631
32,features.10,cls,33,0.05118666666666667
32,features.10,cls,34,0.1268566666666666
32,features.10,cls,35,-0.025193333333333314
32,features.10,cls,36,-0.02685666666666663
32,features.10,cls,37,-0.007319999999999999
32,features.10,cls,38,0.06504333333333333
32,features.10,cls,39,-0.0072766666666666865
32,features.10,cls,40,0.06584666666666664
32,features.10,cls,41,0.0560966666666666
32,features.10,cls,42,0.12517666666666663
32,features.10,cls,43,-0.07235666666666664
32,features.10,cls,44,0.09103999999999995
32,features.10,cls,45,0.04390999999999996
32,features.10,cls,46,-0.0016399999999999924
32,features.10,cls,47,-0.030149999999999982
32,features.10,cls,48,0.04064666666666665
32,features.10,cls,49,0.01706666666666671
32,features.10,cls,50,0.011403333333333309
32,features.10,cls,51,-0.052816666666666706
32,features.10,cls,52,-0.02520666666666668
32,features.10,cls,53,-0.03248666666666666
32,features.10,cls,54,0.01302666666666667
32,features.10,cls,55,-0.002406666666666699
32,features.10,cls,56,-0.01710666666666666
32,features.10,cls,57,0.060936666666666646
32,features.10,cls,58,-0.1333399999999999
32,features.10,cls,59,0.03983666666666667
32,features.10,cls,60,-0.01870666666666665
32,features.10,cls,61,-0.06261333333333328
32,features.10,cls,62,0.03414666666666666
32,features.10,cls,63,0.041436666666666656
35,first,cls,0,0.008750675675675593
35,first,cls,1,0.014683108108108104
35,first,cls,2,0.06905743243243252
35,first,cls,3,0.035311486486486486
35,first,cls,4,-0.07861081081081084
35,first,cls,5,0.573193243243244
35,first,cls,6,0.12625743243243245
35,first,cls,7,0.004927027027026974
35,first,cls,8,-0.07545810810810812
35,first,cls,9,0.08440135135135134
35,first,cls,10,0.26780675675675686
35,first,cls,11,0.012656081081081133
35,first,cls,12,0.015642567567567548
35,first,cls,13,0.014360135135135137
35,first,cls,14,0.028994594594594608
35,first,cls,15,0.13895810810810816
35,first,cls,16,-0.06706081081081078
35,first,cls,17,-0.03362094594594598
35,first,cls,18,0.005429729729729675
35,first,cls,19,0.01469729729729728
35,first,cls,20,0.06757229729729722
35,first,cls,21,0.0360797297297297
35,first,cls,22,-0.0013013513513513775
35,first,cls,23,0.03693243243243245
35,first,cls,24,0.06956486486486484
35,first,cls,25,0.005318918918918885
35,first,cls,26,0.03918918918918935
35,first,cls,27,0.07975878378378372
35,first,cls,28,0.012531081081081108
35,first,cls,29,0.012864189189189256
35,first,cls,30,0.07017905405405395
35,first,cls,31,0.028186486486486723
35,first,cls,32,0.04470202702702698
35,first,cls,33,-0.0326445945945946
35,first,cls,34,-0.014849324324324334
35,first,cls,35,-0.046763513513513565
35,first,cls,36,0.03642635135135122
35,first,cls,37,-0.10844324324324343
35,first,cls,38,-0.06921081081081082
35,first,cls,39,-0.01055810810810809
35,first,cls,40,0.06775270270270255
35,first,cls,41,0.09427905405405393
35,first,cls,42,0.041532432432432494
35,first,cls,43,-0.08833378378378366
35,first,cls,44,0.010029054054053757
35,first,cls,45,0.01813108108108095
35,first,cls,46,0.031165540540540538
35,first,cls,47,0.9565175675675693
35,first,cls,48,0.053897297297297246
35,first,cls,49,0.015022297297297267
35,first,cls,50,-0.003611486486486516
35,first,cls,51,-0.04567364864864869
35,first,cls,52,0.04695135135135134
35,first,cls,53,-0.07300472972972959
35,first,cls,54,0.09621418918918927
35,first,cls,55,0.8840182432432432
35,first,cls,56,0.05884932432432434
35,first,cls,57,0.012029729729729748
35,first,cls,58,-0.050438513513513444
35,first,cls,59,0.03330945945945953
35,first,cls,60,-0.08319729729729737
35,first,cls,61,0.03545270270270265
35,first,cls,62,-0.03478040540540534
35,first,cls,63,-0.002485135135135137
35,first,cls,64,-0.010052702702702707
35,first,cls,65,0.05783108108108099
35,first,cls,66,0.02073918918918923
35,first,cls,67,-0.027030405405405643
35,first,cls,68,0.003631756756756762
35,first,cls,69,2.2142804054054026
35,first,cls,70,0.8067047297297312
35,first,cls,71,0.013154729729729756
35,first,cls,72,0.046963513513513626
35,first,cls,73,-0.06803310810810816
35,first,cls,74,1.2501635135135152
35,first,cls,75,0.02847972972972972
35,first,cls,76,0.14224391891891902
35,first,cls,77,-0.0027837837837837403
35,first,cls,78,0.029834459459459502
35,first,cls,79,0.03461689189189182
35,first,cls,80,0.07796554054054054
35,first,cls,81,1.0493148648648645
35,first,cls,82,-0.029662162162162338
35,first,cls,83,0.02342432432432436
35,first,cls,84,0.056891891891891914
35,first,cls,85,0.03243648648648648
35,first,cls,86,-0.06277837837837841
35,first,cls,87,0.0703763513513514
35,first,cls,88,0.07678851351351354
35,first,cls,89,0.07118445945945955
35,first,cls,90,0.018787837837837808
35,first,cls,91,0.06872635135135136
35,first,cls,92,-0.09508040540540542
35,first,cls,93,0.012685135135134995
35,first,cls,94,-0.0495891891891892
35,first,cls,95,0.01298175675675674
35,first,cls,96,0.9946006756756777
35,first,cls,97,0.06608648648648653
35,first,cls,98,0.7137770270270273
35,first,cls,99,0.018777027027026993
35,first,cls,100,0.02636351351351343
35,first,cls,101,-0.028671621621621627
35,first,cls,102,0.014187162162162125
35,first,cls,103,-0.009707432432432444
35,first,cls,104,0.058131756756756706
35,first,cls,105,0.053893918918918905
35,first,cls,106,0.06245337837837841
35,first,cls,107,-0.1048006756756756
35,first,cls,108,0.14205608108108095
35,first,cls,109,-0.0026628378378380736
35,first,cls,110,-0.002490540540540568
35,first,cls,111,1.8848844594594598
35,first,cls,112,-0.03397567567567584
35,first,cls,113,-0.02473108108108106
35,first,cls,114,0.12077162162162161
35,first,cls,115,0.0761628378378377
35,first,cls,116,0.12770472972972977
35,first,cls,117,-0.015623648648648654
35,first,cls,118,-0.025593243243243354
35,first,cls,119,0.8782547297297303
35,first,cls,120,0.12080067567567576
35,first,cls,121,0.9443243243243259
35,first,cls,122,-0.028685810810810928
35,first,cls,123,-0.6153722972972976
35,first,cls,124,0.00413243243243256
35,first,cls,125,-0.05059527027027016
35,first,cls,126,0.37706081081081044
35,first,cls,127,-0.04630810810810815
35,features.0,cls,0,-0.755698285714284
35,features.0,cls,1,-0.8079411428571428
35,features.0,cls,2,0.02102514285714289
35,features.0,cls,3,0.19833371428571447
35,features.0,cls,4,0.036821714285714
35,features.0,cls,5,1.8119948571428515
35,features.0,cls,6,-0.14257828571428566
35,features.0,cls,7,0.07064742857142838
35,features.0,cls,8,0.9061737142857184
35,features.0,cls,9,-0.09243371428571459
35,features.0,cls,10,1.0932679999999908
35,features.0,cls,11,0.4500680000000011
35,features.0,cls,12,0.31748514285714347
35,features.0,cls,13,-0.049331428571428686
35,features.0,cls,14,0.00959142857142868
35,features.0,cls,15,-0.941905142857141
35,features.0,cls,16,1.5041422857142783
35,features.0,cls,17,0.005035428571428564
35,features.0,cls,18,1.7234714285714248
35,features.0,cls,19,2.834717714285686
35,features.0,cls,20,0.06897485714285699
35,features.0,cls,21,-0.12567257142857147
35,features.0,cls,22,0.0267537142857143
35,features.0,cls,23,0.38285028571428553
35,features.0,cls,24,6.953092000000094
35,features.0,cls,25,-0.06454685714285685
35,features.0,cls,26,1.8026697142857067
35,features.0,cls,27,-0.094329142857143
35,features.0,cls,28,4.513214857142861
35,features.0,cls,29,0.06829085714285682
35,features.0,cls,30,1.6013999999999964
35,features.0,cls,31,0.04293314285714309
35,features.4,cls,0,0.11021724137931059
35,features.4,cls,1,0.14939655172413766
35,features.4,cls,2,1.7163275862068919
35,features.4,cls,3,-0.0011275862068965338
35,features.4,cls,4,0.4925666666666689
35,features.4,cls,5,0.003932183908045947
35,features.4,cls,6,0.8531172413793124
35,features.4,cls,7,0.3793402298850574
35,features.4,cls,8,0.5124724137931044
35,features.4,cls,9,0.12785862068965523
35,features.4,cls,10,-0.192033333333333
35,features.4,cls,11,-0.13512183908045952
35,features.4,cls,12,0.004714942528735666
35,features.4,cls,13,0.7033793103448308
35,features.4,cls,14,0.040974712643678086
35,features.4,cls,15,-0.2991241379310363
35,features.4,cls,16,0.20603563218390852
35,features.4,cls,17,0.2259770114942528
35,features.4,cls,18,0.4126758620689665
35,features.4,cls,19,-0.2717022988505752
35,features.4,cls,20,-0.3002724137931037
35,features.4,cls,21,0.44942988505747233
35,features.4,cls,22,0.5693540229885063
35,features.4,cls,23,0.11916551724137942
35,features.4,cls,24,1.6369241379310262
35,features.4,cls,25,-0.054690804597701335
35,features.4,cls,26,0.17133333333333328
35,features.4,cls,27,0.10294022988505762
35,features.4,cls,28,0.45168275862069046
35,features.4,cls,29,0.0737218390804598
35,features.4,cls,30,0.2363850574712644
35,features.4,cls,31,0.7934885057471275
35,features.4,cls,32,-0.03196091954022998
35,features.4,cls,33,0.16261724137931025
35,features.4,cls,34,0.12167816091954059
35,features.4,cls,35,0.4423701149425285
35,features.4,cls,36,-0.061377011494252835
35,features.4,cls,37,0.3176172413793101
35,features.4,cls,38,0.08721149425287351
35,features.4,cls,39,0.03279655172413789
35,features.4,cls,40,0.5130747126436783
35,features.4,cls,41,-0.12896321839080543
35,features.4,cls,42,0.4894965517241377
35,features.4,cls,43,0.5926494252873574
35,features.4,cls,44,0.49343218390804544
35,features.4,cls,45,1.5531827586206883
35,features.4,cls,46,0.43170574712643706
35,features.4,cls,47,0.5826000000000005
35,features.4,cls,48,0.0744919540229884
35,features.4,cls,49,-0.06923103448275858
35,features.4,cls,50,0.09725287356321825
35,features.4,cls,51,0.5870620689655173
35,features.4,cls,52,0.37402988505747214
35,features.4,cls,53,-0.09140000000000001
35,features.4,cls,54,0.16735747126436773
35,features.4,cls,55,0.41717011494252926
35,features.4,cls,56,0.5836528735632188
35,features.4,cls,57,0.7034114942528744
35,features.4,cls,58,0.05188160919540211
35,features.4,cls,59,0.4889333333333346
35,features.4,cls,60,0.5301712643678174
35,features.4,cls,61,0.07734712643678159
35,features.4,cls,62,0.1522517241379312
35,features.4,cls,63,0.07624597701149441
35,features.7,cls,0,2.6023879032257984
35,features.7,cls,1,0.22289193548387098
35,features.7,cls,2,0.37823145161290417
35,features.7,cls,3,0.08674677419354868
35,features.7,cls,4,0.1855153225806451
35,features.7,cls,5,0.1982274193548387
35,features.7,cls,6,-0.266184677419355
35,features.7,cls,7,-0.17523387096774173
35,features.7,cls,8,0.08793387096774193
35,features.7,cls,9,0.01355725806451611
35,features.7,cls,10,0.15223951612903217
35,features.7,cls,11,0.35370322580645114
35,features.7,cls,12,0.6973169354838723
35,features.7,cls,13,0.017287903225806422
35,features.7,cls,14,0.04012419354838711
35,features.7,cls,15,0.1473588709677418
35,features.7,cls,16,1.3819596774193539
35,features.7,cls,17,0.03325564516129036
35,features.7,cls,18,-0.24291129032257994
35,features.7,cls,19,0.40383790322580665
35,features.7,cls,20,0.154966935483871
35,features.7,cls,21,0.5680677419354845
35,features.7,cls,22,0.20748790322580685
35,features.7,cls,23,0.056073387096774334
35,features.7,cls,24,0.014941935483870968
35,features.7,cls,25,0.33871532258064524
35,features.7,cls,26,-0.0017596774193547645
35,features.7,cls,27,0.17740725806451624
35,features.7,cls,28,0.7855951612903241
35,features.7,cls,29,0.1730685483870964
35,features.7,cls,30,0.04208225806451613
35,features.7,cls,31,0.1334120967741936
35,features.7,cls,32,0.16976048387096754
35,features.7,cls,33,0.35938467741935604
35,features.7,cls,34,0.6958072580645174
35,features.7,cls,35,0.25279758064516183
35,features.7,cls,36,0.02775725806451604
35,features.7,cls,37,0.24922661290322617
35,features.7,cls,38,0.1663749999999998
35,features.7,cls,39,0.9180016129032267
35,features.7,cls,40,0.014562096774193513
35,features.7,cls,41,0.033463709677419344
35,features.7,cls,42,0.3703830645161293
35,features.7,cls,43,0.31096935483870913
35,features.7,cls,44,0.29901290322580687
35,features.7,cls,45,-0.05391048387096777
35,features.7,cls,46,-0.1276491935483872
35,features.7,cls,47,0.17547258064516114
35,features.7,cls,48,0.13318709677419346
35,features.7,cls,49,0.19058225806451604
35,features.7,cls,50,0.7272104838709678
35,features.7,cls,51,0.05606774193548385
35,features.7,cls,52,-0.38575000000000115
35,features.7,cls,53,0.0751185483870968
35,features.7,cls,54,0.25259516129032245
35,features.7,cls,55,0.10622580645161296
35,features.7,cls,56,0.23431774193548474
35,features.7,cls,57,0.060401612903226
35,features.7,cls,58,0.25650161290322554
35,features.7,cls,59,0.2177645161290323
35,features.7,cls,60,1.3149241935483862
35,features.7,cls,61,0.39753951612903254
35,features.7,cls,62,0.05744758064516134
35,features.7,cls,63,-0.16325725806451624
35,features.10,cls,0,0.2348498230714788
35,features.10,cls,1,0.7789703113941879
35,features.10,cls,2,0.17909150743099772
35,features.10,cls,3,0.5059309624911528
35,features.10,cls,4,0.28808577494692067
35,features.10,cls,5,0.2776352087756545
35,features.10,cls,6,0.5882652512384942
35,features.10,cls,7,0.28770661712668033
35,features.10,cls,8,0.07394161358811051
35,features.10,cls,9,0.5881098372257536
35,features.10,cls,10,0.284019462137296
35,features.10,cls,11,0.027451061571125254
35,features.10,cls,12,0.11826503892427438
35,features.10,cls,13,0.2329581033262561
35,features.10,cls,14,0.16196362349610813
35,features.10,cls,15,-0.07976737438075024
35,features.10,cls,16,0.09856401273885348
35,features.10,cls,17,0.311147239915073
35,features.10,cls,18,0.3697439490445853
35,features.10,cls,19,0.11170276008492552
35,features.10,cls,20,0.31328351026185214
35,features.10,cls,21,0.4976894196744475
35,features.10,cls,22,0.24216808209483373
35,features.10,cls,23,0.9145638711960249
35,features.10,cls,24,0.24546836518046677
35,features.10,cls,25,0.12499748761500336
35,features.10,cls,26,0.12160038924274574
35,features.10,cls,27,0.20938365180467103
35,features.10,cls,28,-0.044137685774946846
35,features.10,cls,29,-0.48970145081386873
35,features.10,cls,30,0.1898313163481949
35,features.10,cls,31,-0.14477544232130202
35,features.10,cls,32,0.08606751592356685
35,features.10,cls,33,0.16203223637650369
35,features.10,cls,34,-0.05473963198867643
35,features.10,cls,35,0.0825144727530077
35,features.10,cls,36,0.23370580325548446
35,features.10,cls,37,0.1934921443736732
35,features.10,cls,38,0.2625440198159937
35,features.10,cls,39,0.06577954706298673
35,features.10,cls,40,0.10706857749469208
35,features.10,cls,41,-0.25753361641896516
35,features.10,cls,42,0.0910912243453644
35,features.10,cls,43,0.3087120311394192
35,features.10,cls,44,0.2754313871196028
35,features.10,cls,45,0.4286337579617808
35,features.10,cls,46,0.1787296178343952
35,features.10,cls,47,0.43248241330502396
35,features.10,cls,48,0.732895046001405
35,features.10,cls,49,0.18288630573248466
35,features.10,cls,50,0.031267799009200244
35,features.10,cls,51,0.11727806086341139
35,features.10,cls,52,0.24346086341118128
35,features.10,cls,53,0.21149380750176955
35,features.10,cls,54,0.04259313517338996
35,features.10,cls,55,0.27590590941259696
35,features.10,cls,56,0.23017073602264623
35,features.10,cls,57,0.6279667728237722
35,features.10,cls,58,0.17212455767869783
35,features.10,cls,59,0.4034736022646836
35,features.10,cls,60,0.28068895966029556
35,features.10,cls,61,0.14298011323425383
35,features.10,cls,62,0.04075842179759398
35,features.10,cls,63,0.49929384288747025
31,first,cls,0,0.11952364864864888
31,first,cls,1,-0.0596797297297298
31,first,cls,2,-0.0036067567567567484
31,first,cls,3,-0.014839189189189092
31,first,cls,4,0.21007905405405414
31,first,cls,5,0.5840236486486481
31,first,cls,6,1.428164864864865
31,first,cls,7,-0.03523918918918925
31,first,cls,8,0.47614797297297157
31,first,cls,9,-0.00809054054054051
31,first,cls,10,-0.032477702702702664
31,first,cls,11,0.06606554054054091
31,first,cls,12,0.027036486486486225
31,first,cls,13,0.06705608108108106
31,first,cls,14,-0.031615540540540554
31,first,cls,15,-0.03144797297297294
31,first,cls,16,-0.030004054054053868
31,first,cls,17,0.02125743243243245
31,first,cls,18,-0.07728108108108038
31,first,cls,19,-0.03215000000000001
31,first,cls,20,-0.09164662162162168
31,first,cls,21,0.04732027027027005
31,first,cls,22,0.04189729729729737
31,first,cls,23,-0.015832432432432472
31,first,cls,24,0.13906891891891923
31,first,cls,25,0.08702162162162155
31,first,cls,26,-0.017952702702702734
31,first,cls,27,-0.020757432432432443
31,first,cls,28,0.0034891891891891723
31,first,cls,29,0.011218243243243166
31,first,cls,30,0.0257054054054055
31,first,cls,31,0.012370945945945911
31,first,cls,32,0.11110472972972998
31,first,cls,33,-0.06298513513513519
31,first,cls,34,0.09477094594594603
31,first,cls,35,0.04773310810810812
31,first,cls,36,0.05303716216216235
31,first,cls,37,8.187361486486529
31,first,cls,38,-0.048443243243243346
31,first,cls,39,-0.020572297297297263
31,first,cls,40,2.0406182432432356
31,first,cls,41,0.014661486486486392
31,first,cls,42,0.3661885135135126
31,first,cls,43,-0.02716351351351353
31,first,cls,44,0.4774581081081073
31,first,cls,45,-0.007373648648648314
31,first,cls,46,0.024680405405405694
31,first,cls,47,1.2272513513513514
31,first,cls,48,-0.039049324324324335
31,first,cls,49,-0.004995270270270343
31,first,cls,50,2.7177972972972855
31,first,cls,51,-0.011517567567567685
31,first,cls,52,0.04097364864864856
31,first,cls,53,0.05733851351351356
31,first,cls,54,0.051741891891891795
31,first,cls,55,-0.09393175675675677
31,first,cls,56,-0.01616689189189191
31,first,cls,57,0.051431756756756784
31,first,cls,58,-0.07648378378378393
31,first,cls,59,-0.0013364864864864815
31,first,cls,60,-0.00905472972972977
31,first,cls,61,0.04433648648648662
31,first,cls,62,1.8460472972972937
31,first,cls,63,0.031197972972973022
31,first,cls,64,0.01946824324324331
31,first,cls,65,-0.010025675675675673
31,first,cls,66,-0.06228108108108098
31,first,cls,67,0.004305405405405638
31,first,cls,68,0.03264459459459462
31,first,cls,69,3.402341216216191
31,first,cls,70,1.5012878378378336
31,first,cls,71,-0.09011824324324319
31,first,cls,72,0.00840608108108106
31,first,cls,73,-0.026715540540540542
31,first,cls,74,1.435888513513516
31,first,cls,75,0.230014189189189
31,first,cls,76,0.22673986486486447
31,first,cls,77,-0.026337837837837805
31,first,cls,78,2.263086486486478
31,first,cls,79,-0.007893243243243234
31,first,cls,80,0.8967844594594566
31,first,cls,81,3.7845506756756517
31,first,cls,82,-0.04780743243243244
31,first,cls,83,-0.019415540540540725
31,first,cls,84,-0.032615540540540534
31,first,cls,85,0.013369594594594665
31,first,cls,86,-0.010709459459459628
31,first,cls,87,0.20335810810810834
31,first,cls,88,-0.004412837837837841
31,first,cls,89,-0.0029628378378378285
31,first,cls,90,-0.01925743243243236
31,first,cls,91,-0.0034574324324323563
31,first,cls,92,0.025872297297297245
31,first,cls,93,0.07449324324324305
31,first,cls,94,-0.06920270270270262
31,first,cls,95,0.03974797297297291
31,first,cls,96,1.526055405405401
31,first,cls,97,-0.021613513513513493
31,first,cls,98,2.3280216216216205
31,first,cls,99,0.003108108108107739
31,first,cls,100,0.06753851351351363
31,first,cls,101,0.010068918918918937
31,first,cls,102,0.031012162162162207
31,first,cls,103,0.004454729729729691
31,first,cls,104,0.04944256756756757
31,first,cls,105,0.40267567567567536
31,first,cls,106,-0.003947297297297402
31,first,cls,107,0.2509398648648648
31,first,cls,108,-0.005427702702702647
31,first,cls,109,0.005590540540540602
31,first,cls,110,-0.09094662162162129
31,first,cls,111,3.5104452702702322
31,first,cls,112,0.049286486486486404
31,first,cls,113,0.03147499999999991
31,first,cls,114,0.36367770270270444
31,first,cls,115,0.11077635135135136
31,first,cls,116,0.10316824324324321
31,first,cls,117,-0.054226351351351426
31,first,cls,118,-0.03130608108108111
31,first,cls,119,1.329730405405405
31,first,cls,120,3.388346621621592
31,first,cls,121,0.15288986486486453
31,first,cls,122,0.007879054054054011
31,first,cls,123,0.12290945945945941
31,first,cls,124,-0.002947972972972765
31,first,cls,125,0.036754054054053915
31,first,cls,126,3.728466216216188
31,first,cls,127,0.038253378378378396
31,features.0,cls,0,0.03525370370370365
31,features.0,cls,1,0.3121962962962957
31,features.0,cls,2,8.434799999999917
31,features.0,cls,3,-0.12056481481481444
31,features.0,cls,4,1.5858000000000023
31,features.0,cls,5,0.7316666666666677
31,features.0,cls,6,0.03748148148148143
31,features.0,cls,7,3.1447925925925775
31,features.0,cls,8,0.5595462962962974
31,features.0,cls,9,10.83318518518507
31,features.0,cls,10,-0.6941388888888896
31,features.0,cls,11,0.025809259259259257
31,features.0,cls,12,-0.0551111111111111
31,features.0,cls,13,1.325077777777778
31,features.0,cls,14,2.873542592592595
31,features.0,cls,15,1.586237037037037
31,features.0,cls,16,1.2009166666666649
31,features.0,cls,17,-0.0997055555555555
31,features.0,cls,18,0.3531611111111114
31,features.0,cls,19,-0.061403703703703766
31,features.0,cls,20,-0.03701666666666672
31,features.0,cls,21,11.13179999999987
31,features.0,cls,22,0.6354759259259268
31,features.0,cls,23,4.813670370370359
31,features.0,cls,24,1.208592592592595
31,features.0,cls,25,0.12596111111111086
31,features.0,cls,26,-0.1423092592592594
31,features.0,cls,27,0.14143333333333347
31,features.0,cls,28,2.2586851851851852
31,features.0,cls,29,0.18340740740740794
31,features.0,cls,30,1.673335185185185
31,features.0,cls,31,3.4402796296296234
31,features.4,cls,0,0.2074591836734689
31,features.4,cls,1,0.17319183673469374
31,features.4,cls,2,0.4883530612244916
31,features.4,cls,3,1.276148979591837
31,features.4,cls,4,0.021387755102040863
31,features.4,cls,5,0.43061020408163353
31,features.4,cls,6,0.5500306122449007
31,features.4,cls,7,0.03030204081632668
31,features.4,cls,8,-0.38376530612244913
31,features.4,cls,9,0.08304285714285722
31,features.4,cls,10,0.939818367346942
31,features.4,cls,11,0.0458183673469388
31,features.4,cls,12,1.238424489795919
31,features.4,cls,13,1.5241571428571443
31,features.4,cls,14,-0.06466938775510205
31,features.4,cls,15,1.4907999999999983
31,features.4,cls,16,1.029783673469388
31,features.4,cls,17,0.6887959183673458
31,features.4,cls,18,0.8531326530612272
31,features.4,cls,19,0.01276530612244909
31,features.4,cls,20,0.330097959183675
31,features.4,cls,21,-0.12694489795918382
31,features.4,cls,22,0.2802122448979591
31,features.4,cls,23,-0.03441224489795939
31,features.4,cls,24,3.5478163265305995
31,features.4,cls,25,1.911373469387758
31,features.4,cls,26,0.8351816326530647
31,features.4,cls,27,-0.15032448979591811
31,features.4,cls,28,1.2184163265306145
31,features.4,cls,29,-0.36980204081632656
31,features.4,cls,30,1.1831571428571466
31,features.4,cls,31,1.4101428571428551
31,features.4,cls,32,2.1294061224489775
31,features.4,cls,33,0.47833877551020404
31,features.4,cls,34,0.5515816326530623
31,features.4,cls,35,0.7267571428571439
31,features.4,cls,36,0.10558571428571406
31,features.4,cls,37,0.1055204081632653
31,features.4,cls,38,0.11498775510204025
31,features.4,cls,39,0.8596142857142868
31,features.4,cls,40,0.31606326530612305
31,features.4,cls,41,0.3026755102040812
31,features.4,cls,42,0.08205102040816327
31,features.4,cls,43,-0.1816714285714287
31,features.4,cls,44,4.810648979591807
31,features.4,cls,45,0.10062448979591845
31,features.4,cls,46,0.10850612244897934
31,features.4,cls,47,0.08312653061224483
31,features.4,cls,48,6.6106979591836605
31,features.4,cls,49,-0.3682877551020411
31,features.4,cls,50,-0.3095183673469389
31,features.4,cls,51,0.42106734693877657
31,features.4,cls,52,0.13281632653061204
31,features.4,cls,53,2.9990183673469346
31,features.4,cls,54,-0.5618183673469379
31,features.4,cls,55,-0.5729285714285718
31,features.4,cls,56,4.692273469387754
31,features.4,cls,57,-0.02143061224489778
31,features.4,cls,58,0.8083204081632668
31,features.4,cls,59,8.277646938775455
31,features.4,cls,60,0.17766530612244874
31,features.4,cls,61,0.33798979591836686
31,features.4,cls,62,-0.14236734693877529
31,features.4,cls,63,1.05830612244898
31,features.7,cls,0,0.08430454545454533
31,features.7,cls,1,0.49158636363636365
31,features.7,cls,2,1.807688636363636
31,features.7,cls,3,-0.07984545454545457
31,features.7,cls,4,0.3285886363636362
31,features.7,cls,5,0.7434181818181855
31,features.7,cls,6,0.022245454545454527
31,features.7,cls,7,-0.027200000000000047
31,features.7,cls,8,0.10867045454545449
31,features.7,cls,9,0.13430681818181836
31,features.7,cls,10,0.03267272727272716
31,features.7,cls,11,-0.07701363636363644
31,features.7,cls,12,-0.15675227272727305
31,features.7,cls,13,0.44063863636363665
31,features.7,cls,14,0.35475454545454466
31,features.7,cls,15,0.005063636363636397
31,features.7,cls,16,0.4029909090909091
31,features.7,cls,17,0.8557795454545468
31,features.7,cls,18,-0.18077045454545385
31,features.7,cls,19,-0.1419068181818182
31,features.7,cls,20,2.9544954545454516
31,features.7,cls,21,0.02600000000000012
31,features.7,cls,22,0.4501386363636376
31,features.7,cls,23,4.209986363636355
31,features.7,cls,24,0.02500681818181859
31,features.7,cls,25,4.224911363636359
31,features.7,cls,26,-0.18799090909090907
31,features.7,cls,27,0.2406090909090906
31,features.7,cls,28,0.07538636363636363
31,features.7,cls,29,0.5155886363636373
31,features.7,cls,30,3.2281931818181757
